CustomerID,CustomerName,Age,Gender,Country,SignupDate,AnnualIncome,Churn,Category_1,Value_2,Metric_3,Category_4,Value_5,Metric_6,Category_7,Value_8,Metric_9,Category_10,Value_11,Metric_12,Category_13,Value_14,Metric_15,Category_16,Value_17,Metric_18,Category_19,Value_20,Metric_21,Category_22,Value_23,Metric_24,Category_25,Value_26,Metric_27,Category_28,Value_29,Metric_30,Category_31,Value_32,Metric_33,Category_34,Value_35,Metric_36,Category_37,Value_38,Metric_39,Category_40,Value_41,Metric_42,Category_43,Value_44,Metric_45,Category_46,Value_47,Metric_48,Category_49,Value_50,Metric_51,Category_52,Value_53,Metric_54,Category_55,Value_56,Metric_57,Category_58,Value_59,Metric_60,Category_61,Value_62,Metric_63,Category_64,Value_65,Metric_66,Category_67,Value_68,Metric_69,Category_70,Value_71,Metric_72,Category_73,Value_74,Metric_75,Category_76,Value_77,Metric_78,Category_79,Value_80,Metric_81,Category_82,Value_83,Metric_84,Category_85,Value_86,Metric_87,Category_88,Value_89,Metric_90,Category_91,Value_92,Metric_93,Category_94,Value_95,Metric_96,Category_97,Value_98,Metric_99,Category_100,Value_101,Metric_102,Category_103,Value_104,Metric_105,Category_106,Value_107,Metric_108,Category_109,Value_110,Metric_111,Category_112,Value_113,Metric_114,Category_115,Value_116,Metric_117,Category_118,Value_119,Metric_120,Category_121,Value_122,Metric_123,Category_124,Value_125,Metric_126,Category_127,Value_128,Metric_129,Category_130,Value_131,Metric_132,Category_133,Value_134,Metric_135,Category_136,Value_137,Metric_138,Category_139,Value_140,Metric_141,Category_142,Value_143,Metric_144,Category_145,Value_146,Metric_147,Category_148,Value_149,Metric_150,Category_151,Value_152,Metric_153,Category_154,Value_155,Metric_156,Category_157,Value_158,Metric_159,Category_160,Value_161,Metric_162,Category_163,Value_164,Metric_165,Category_166,Value_167,Metric_168,Category_169,Value_170,Metric_171,Category_172,Value_173,Metric_174,Category_175,Value_176,Metric_177,Category_178,Value_179,Metric_180,Category_181,Value_182,Metric_183,Category_184,Value_185,Metric_186,Category_187,Value_188,Metric_189,Category_190,Value_191,Metric_192
5737, Jane Smith ,N/A,Male,Nigeria,14-07-2020,N/A,No,LOW,unknown,,LOW,,16,,,N/A, medium,unknown,N/A,High,,,,,,,unknown,70, medium,292.48,65, medium,,,,,N/A,,139.35,N/A,High,320.3,60,,14.14,7,High,397.03,, medium,284.48,N/A, medium,,, medium,,, medium,,, medium,,N/A,,unknown,36,,,,,,N/A,LOW,399.42,, medium,331.3,23,,unknown,,High,27.46,N/A,High,,, medium,unknown,, medium,,, medium,,, medium,unknown,52,High,unknown,,,62.12,85, medium,,N/A,,312.26,,,unknown,49, medium,76.35,N/A,,,35,High,485.6,,LOW,,94,,unknown,, medium,20.75,N/A, medium,136.91,69,LOW,,15,LOW,unknown,N/A,LOW,,, medium,194.3,,,unknown,3,LOW,,,High,,,High,,,High,213.16,N/A, medium,,,,154.29,, medium,,,,140.32,51,LOW,,,High,unknown,N/A, medium,unknown,85,LOW,,97,,unknown,, medium,201.06,N/A,High,,,High,,
1854,,30,female,ghana ,2021-01-05,50000,,High,,98,,269.7,N/A,,122.06,N/A,,,,LOW,,12,LOW,,42, medium,unknown,,High,292.48,65, medium,302.84,,,,, medium,unknown,N/A,High,320.3,,High,14.14,,High,397.03,,High,,N/A,,,N/A,LOW,215.0,,,,, medium,124.88,, medium,223.76,36, medium,unknown,,LOW,,,,399.42,,High,331.3,,High,225.66,18,High,27.46,N/A,LOW,unknown,N/A,High,,,,145.67,,LOW,89.56,19,LOW,,N/A,High,,N/A,,,85,LOW,unknown,N/A, medium,unknown,33,,326.95,, medium,76.35,,,418.01,,,485.6,,LOW,,N/A,High,,N/A, medium,20.75,18, medium,unknown,N/A,High,unknown,15, medium,,,,191.64,N/A,,194.3,83,,430.2,N/A,High,unknown,,High,unknown,, medium,,N/A,LOW,unknown,32,LOW,338.72,,High,154.29,39, medium,unknown,, medium,,51,High,unknown,94,LOW,161.02,93,High,unknown,,High,288.03,97,High,unknown,46,High,unknown,,LOW,unknown,N/A, medium,unknown,89
9164,john doe,N/A,F,KENYA,2022/03/14,100000,0,,133.6,98, medium,269.7,16,LOW,,39,,227.49,48,,unknown,,High,,,LOW,,,High,unknown,,LOW,,,LOW,,89,,139.35,,,unknown,N/A,High,14.14,,LOW,,N/A,High,284.48,,LOW,156.01,N/A,High,unknown,95,,unknown,38,,124.88,98,High,223.76,,LOW,,,High,unknown,N/A,LOW,unknown,54,LOW,unknown,N/A,,unknown,N/A,,unknown,,,46.11,, medium,,41,,,,LOW,unknown,,LOW,313.44,N/A,LOW,,,,,, medium,,,,unknown,N/A, medium,,49,LOW,,N/A, medium,418.01,,LOW,unknown,92,High,,94,LOW,,,LOW,,,High,unknown,69,,449.54,,LOW,unknown,,LOW,unknown,26,High,,, medium,430.2,,,unknown,,LOW,unknown,20,LOW,unknown,, medium,,,,unknown,38, medium,154.29,,High,333.7,N/A,LOW,140.32,, medium,209.42,,High,161.02,N/A,,26.47,,High,288.03,97,High,34.08,N/A,,,,LOW,unknown,N/A,High,,
6855,MICHAEL Brown,30,Male,,14-07-2020,75k,No,LOW,,,LOW,269.7,16, medium,122.06,39, medium,227.49,,LOW,,,,129.64,, medium,unknown,,LOW,292.48,65, medium,unknown,68,LOW,unknown,,LOW,,,,unknown,, medium,unknown,N/A, medium,397.03,,,284.48,N/A,High,156.01,18,,215.0,N/A,High,unknown,, medium,unknown,, medium,223.76,36,,325.81,N/A, medium,,92,High,,,High,unknown,23,,unknown,, medium,unknown,,,46.11,N/A,,unknown,N/A,High,unknown,,,unknown,,,313.44,52, medium,unknown,74,High,,85,,,30, medium,,, medium,unknown,N/A,High,76.35,,High,418.01,N/A,LOW,485.6,N/A,High,333.16,, medium,unknown,10,High,unknown,,LOW,136.91,69,LOW,,N/A,,332.26,N/A,,unknown,N/A, medium,unknown,, medium,430.2,,,395.26,26,High,,N/A,High,,94,,,, medium,unknown,38,High,unknown,39,,unknown,60,High,140.32,, medium,,N/A,,unknown,, medium,,,High,288.03,97, medium,34.08,,High,201.06,N/A, medium,,,,313.09,N/A
8392,john doe,35,,ghana ,14-07-2020,,Yes,,133.6,N/A,,269.7,, medium,,39, medium,unknown,N/A,,270.51,N/A, medium,unknown,N/A,High,,N/A, medium,292.48,,,unknown,,LOW,unknown,N/A,High,139.35,N/A,,320.3,60,High,14.14,7,High,,N/A, medium,,,High,unknown,18,,215.0,,LOW,447.79,,LOW,,,LOW,,36,,325.81,, medium,344.12,, medium,unknown,54, medium,331.3,N/A,High,unknown,18, medium,unknown,11,,unknown,,LOW,unknown,N/A,LOW,,, medium,,,,,,High,,74,,,85,LOW,unknown,, medium,312.26,33,High,unknown,, medium,,N/A,LOW,unknown,N/A, medium,unknown,,,,94,LOW,79.8,, medium,20.75,,High,,,High,449.54,, medium,,,LOW,191.64,, medium,unknown,,High,430.2,, medium,,N/A,LOW,unknown,20,High,261.85,,LOW,213.16,,,unknown,38,High,,39,,unknown,,High,140.32,51, medium,,N/A, medium,161.02,N/A,,26.47,N/A,High,288.03,,High,unknown,46, medium,,97,,,,LOW,unknown,
7528,MICHAEL Brown,35,female,,2022/03/14,75k,0,High,unknown,N/A,High,unknown,,High,122.06,N/A,,unknown,48,High,unknown,N/A, medium,,,High,,70,LOW,unknown,N/A,High,302.84,N/A,High,,,LOW,,, medium,,,LOW,,, medium,397.03,67,,284.48,97, medium,,N/A, medium,unknown,,High,unknown,38,,,,High,,36,LOW,,,,,92,LOW,399.42,,High,,,,,N/A,,,,,,, medium,unknown,N/A, medium,,N/A, medium,,, medium,,,LOW,254.2,,High,62.12,85,High,unknown,30,High,,,High,,49, medium,unknown,N/A, medium,,N/A, medium,unknown,92,,,94,LOW,unknown,10,LOW,,,LOW,,,LOW,,N/A, medium,unknown,,High,,, medium,194.3,83,LOW,,, medium,395.26,N/A,LOW,unknown,, medium,,,High,unknown,N/A, medium,,,High,,N/A, medium,unknown,N/A,,140.32,,High,209.42,94,,161.02,93,LOW,26.47,N/A,LOW,,97,LOW,unknown,, medium,201.06,N/A,LOW,59.12,,LOW,,N/A
6249,anna-jones,N/A,Male,KENYA,,,0,LOW,unknown,N/A,,,,,122.06,,LOW,unknown,N/A,High,,N/A, medium,,,,unknown,70,High,292.48,N/A,LOW,,, medium,,,,139.35,,LOW,320.3,,,unknown,,,,N/A,,,,,unknown,, medium,215.0,N/A,LOW,,38,,,,,,,LOW,unknown,74,LOW,unknown,92,,unknown,54, medium,,N/A,LOW,,18,,,, medium,,,High,152.74,41,High,,11,High,,,LOW,unknown,, medium,,,,unknown,,LOW,,,,312.26,,High,,,LOW,,,LOW,418.01,N/A,,485.6,,LOW,333.16,N/A,LOW,,, medium,,, medium,136.91,N/A, medium,449.54,,LOW,,, medium,unknown,N/A,,,, medium,,,High,395.26,,,,,High,,94,LOW,,N/A,High,338.72,38,LOW,,N/A,LOW,unknown,, medium,140.32,,LOW,209.42,,,,N/A,High,unknown,N/A, medium,unknown,97,LOW,,, medium,,N/A,LOW,,,LOW,313.09,N/A
6172, Jane Smith ,N/A,M,Nigeria,2022/03/14,75k,Yes,High,unknown,,,,,LOW,,39,High,unknown,N/A, medium,270.51,,LOW,,,High,unknown,,,,,High,,, medium,39.45,N/A,LOW,139.35,N/A,LOW,,60,High,,, medium,397.03,,High,,,,156.01,,,unknown,95,High,,, medium,,N/A,High,unknown,N/A,High,unknown,N/A,,unknown,N/A,High,399.42,N/A,,unknown,N/A,,,N/A,LOW,27.46,N/A,LOW,unknown,6,,152.74,,,unknown,11, medium,,N/A,LOW,unknown,,High,unknown,,,unknown,,High,unknown,30,,,N/A,High,,,LOW,unknown,, medium,,35,,485.6,N/A, medium,333.16,N/A, medium,,10,LOW,,18,High,136.91,N/A, medium,unknown,,High,332.26,N/A,LOW,unknown,,,unknown,N/A,,unknown,N/A,,,,,unknown,, medium,unknown,N/A,LOW,213.16,, medium,,, medium,154.29,, medium,333.7,N/A, medium,unknown,N/A,,unknown,N/A,LOW,161.02,, medium,,,LOW,,,,,46,LOW,201.06,,,unknown,,,313.09,
2707,john doe,30,F,KENYA,2022/03/14,N/A,0,,133.6,,High,,16,High,unknown,,,227.49,N/A,,,, medium,unknown,42,High,,70,LOW,,65,LOW,,,,39.45,,High,unknown,,High,,60,High,14.14,,LOW,397.03,,LOW,284.48,97,High,156.01,,,215.0,N/A, medium,unknown,,High,,N/A,High,unknown,N/A,High,325.81,,,,, medium,,54, medium,,N/A, medium,unknown,,LOW,27.46,,,,,High,unknown,,High,unknown,,High,unknown,, medium,,,High,,,High,unknown,, medium,302.73,,,unknown,,High,unknown,49, medium,unknown,,LOW,418.01,N/A, medium,485.6,N/A,High,333.16,,LOW,unknown,10,,,,High,,69,High,449.54,N/A,,332.26,96,LOW,,, medium,,,LOW,,3,,395.26,N/A,High,461.98,N/A,High,unknown,, medium,,N/A, medium,338.72,38, medium,unknown,,High,,N/A,LOW,unknown,N/A, medium,unknown,,High,unknown,93, medium,,, medium,,N/A,LOW,34.08,,LOW,,N/A,High,59.12,3, medium,313.09,
6791,,40,Male,ghana ,2021-01-05,N/A,No,,unknown,,High,269.7,N/A,High,,39,,,48, medium,270.51,,,,, medium,unknown,70,,292.48,N/A,,,, medium,39.45,N/A,LOW,139.35,N/A, medium,unknown,,LOW,14.14,,High,unknown,N/A,,284.48,N/A,LOW,,18,LOW,215.0,,High,447.79,,,,N/A,High,unknown,N/A,High,,74,,unknown,92,LOW,unknown,,LOW,331.3,N/A,,,18, medium,27.46,,,,, medium,152.74,,,unknown,N/A, medium,,19,,unknown,52,LOW,254.2,N/A,LOW,,85,High,unknown,, medium,unknown,,,,,High,76.35,N/A,,,35, medium,485.6,92,High,unknown,94,,79.8,10,High,,,,136.91,N/A,High,unknown,, medium,,96,LOW,,26,High,,,LOW,unknown,3,High,,,High,,, medium,,N/A,,,N/A, medium,,,,unknown,N/A,LOW,unknown,,,140.32,,High,209.42,,,unknown,93, medium,unknown,85, medium,,N/A,High,,46, medium,unknown,97,High,,, medium,unknown,
6535,anna-jones,30,female,Nigeria,2021-01-05,N/A,,High,133.6,98,High,unknown,16, medium,unknown,,LOW,,, medium,270.51,12,,unknown,,High,409.05,,,unknown,65,LOW,302.84,68,High,unknown,,High,139.35,,,unknown,,,,,,unknown,,LOW,284.48,97,,unknown,,,215.0,,High,,, medium,unknown,N/A, medium,unknown,N/A,LOW,,,,,, medium,,N/A, medium,,,LOW,unknown,,,27.46,N/A,,,,LOW,,, medium,145.67,,LOW,,19,High,,52, medium,,74,,,85,High,302.73,30,LOW,unknown,, medium,326.95,49, medium,76.35,,LOW,418.01,,,485.6,, medium,333.16,94,,unknown,10,,,,LOW,,N/A, medium,unknown,,High,,,,,N/A,,194.3,,High,unknown,N/A,,395.26,,High,,, medium,unknown,N/A,,unknown,,,,38,,,,LOW,333.7,60,,,,,209.42,94,LOW,unknown,93,LOW,,, medium,288.03,,,,46, medium,,,LOW,59.12,N/A, medium,unknown,
5931,john doe,N/A,M,ghana ,,50000,0,LOW,,, medium,,16,LOW,122.06,,,,48,High,270.51,, medium,,N/A,High,unknown,70, medium,,,LOW,unknown,68,LOW,,N/A, medium,,72,High,320.3,60,,,,High,397.03,,LOW,284.48,,LOW,unknown,N/A, medium,,95, medium,unknown,, medium,,, medium,unknown,, medium,325.81,, medium,,92, medium,unknown,54,LOW,unknown,23, medium,225.66,18,LOW,unknown,N/A,,unknown,,LOW,unknown,,,,,High,unknown,,High,,,High,unknown,, medium,unknown,,High,unknown,,,unknown,N/A,,unknown,,LOW,76.35,25,High,unknown,,,485.6,,LOW,unknown,94, medium,79.8,,LOW,20.75,,,,,,,,LOW,332.26,,LOW,,26,LOW,,,LOW,430.2,,LOW,395.26,, medium,,20,,,N/A,High,unknown,32,High,unknown,,LOW,,39,LOW,unknown,60, medium,,, medium,,,,unknown,93,High,unknown,85,,288.03,97,High,,,LOW,201.06,,LOW,unknown,,High,,N/A
4510,,,female,ghana ,14-07-2020,,No,High,133.6,N/A,High,unknown,N/A,LOW,,39,,,N/A,LOW,270.51,,,unknown,42,LOW,unknown,70,LOW,unknown,N/A,LOW,302.84,N/A,,unknown,N/A,,139.35,72, medium,,60, medium,,,,397.03,67, medium,284.48,,High,,18,High,,95, medium,447.79,,High,,98,LOW,223.76,,,,N/A,LOW,344.12,N/A,,unknown,,LOW,unknown,N/A,LOW,unknown,N/A,,,N/A,High,46.11,, medium,,,High,unknown,N/A, medium,unknown,19,LOW,unknown,,LOW,254.2,N/A, medium,62.12,85,High,302.73,30,,312.26,33, medium,,49, medium,76.35,,LOW,unknown,,,485.6,N/A,,unknown,N/A,,79.8,10,LOW,unknown,,High,136.91,N/A,,unknown,N/A,LOW,332.26,,,191.64,26,High,,83, medium,430.2,N/A,LOW,,N/A,LOW,,,LOW,261.85,,High,,N/A,,,,High,unknown,,High,unknown,,High,unknown,51,High,,,,,,,unknown,85,High,unknown,N/A, medium,,,LOW,,97,,unknown,,,313.09,
1202,john doe,N/A,female,KENYA,2022/03/14,N/A,1,,,, medium,269.7,,LOW,,N/A,High,unknown,48,LOW,unknown,, medium,,42,High,409.05,70,,,65,High,,,,,N/A,High,unknown,,High,,, medium,unknown,, medium,397.03,, medium,unknown,,,,N/A,LOW,unknown,95,,447.79,,,,,LOW,unknown,36,LOW,325.81,,,unknown,,LOW,unknown,,High,331.3,23, medium,,18,,unknown,,,46.11,6,High,152.74,,High,145.67,,High,89.56,,LOW,unknown,,High,254.2,N/A,LOW,unknown,,,302.73,N/A,LOW,312.26,N/A, medium,unknown,49,LOW,,,High,unknown,,LOW,unknown,,LOW,,,High,,10,High,20.75,,High,unknown,N/A, medium,unknown,,LOW,332.26,,LOW,,,High,194.3,, medium,,,High,unknown,26,LOW,461.98,,,261.85,, medium,unknown,,LOW,,,,,39,,unknown,N/A,High,,N/A,LOW,unknown,,,161.02,93,,,,,unknown,,,34.08,,,unknown,,,unknown,3,LOW,unknown,
5218,MICHAEL Brown,,M,ghana ,,50000,No,High,133.6,,High,,, medium,,39,High,unknown,, medium,unknown,12, medium,129.64,N/A,LOW,unknown,,,292.48,N/A, medium,,, medium,39.45,89,High,,N/A, medium,320.3,60,,14.14,N/A, medium,397.03,,,284.48,97,LOW,unknown,N/A,LOW,215.0,N/A,High,,,High,unknown,,LOW,223.76,, medium,unknown,,LOW,344.12,,,unknown,,LOW,unknown,,,unknown,, medium,,,,46.11,6,High,unknown,N/A,,unknown,N/A,,unknown,,,313.44,52, medium,,, medium,62.12,N/A,High,,N/A,High,,,LOW,326.95,49, medium,unknown,,LOW,418.01,35,High,,N/A, medium,unknown,94,,79.8,,High,20.75,N/A, medium,unknown,,,unknown,N/A,LOW,unknown,,High,unknown,,High,unknown,,,,, medium,,, medium,,20,LOW,unknown,94,LOW,,32,High,338.72,, medium,unknown,, medium,333.7,,LOW,unknown,N/A, medium,,,LOW,unknown,,,,N/A,LOW,unknown,, medium,34.08,N/A, medium,201.06,,LOW,unknown,3,,unknown,89
9958,john doe,25,female,KENYA,2021-01-05,,,,,, medium,unknown,, medium,unknown,39,High,unknown,,High,270.51,12,High,129.64,,High,unknown,, medium,unknown,N/A,High,unknown,,,39.45,,LOW,unknown,N/A, medium,320.3,60,LOW,,N/A,LOW,unknown,,High,unknown,97,High,156.01,18,,unknown,N/A, medium,,,LOW,,N/A,LOW,,N/A,LOW,unknown,, medium,unknown,N/A,High,unknown,54, medium,unknown,N/A,LOW,,, medium,unknown,,,46.11,,High,152.74,N/A,LOW,,N/A,,89.56,,High,313.44,N/A,,254.2,74,High,,,LOW,unknown,30,,312.26,N/A,LOW,326.95,,LOW,,25,,,N/A,High,unknown,,High,,94,LOW,,10,LOW,,,,unknown,, medium,,N/A,,,96,High,,,,,83, medium,,N/A,High,unknown,, medium,,,High,261.85,94,LOW,,N/A, medium,,N/A,,unknown,N/A,High,unknown,,,140.32,N/A,High,209.42,, medium,,,,,,,,,,,,LOW,unknown,N/A,,59.12,,,313.09,
5389,john doe,N/A,M,Nigeria,2022/03/14,75k,No,High,unknown,98,,269.7,, medium,unknown,N/A, medium,,48,,,12,LOW,129.64,,High,,, medium,unknown,65, medium,,,LOW,39.45,89, medium,unknown,N/A,LOW,320.3,,LOW,14.14,,LOW,,N/A,High,,97,LOW,156.01,,High,,, medium,447.79,,High,unknown,,High,,, medium,,74, medium,,92, medium,,54,,unknown,N/A,,,18,,27.46,11,High,46.11,,High,,,High,145.67,,High,,,LOW,unknown,,High,254.2,,,unknown,N/A,,unknown,,LOW,312.26,, medium,,49,LOW,unknown,,LOW,418.01,, medium,485.6,N/A,,unknown,94,,79.8,10, medium,20.75,18,,unknown,,LOW,449.54,, medium,332.26,N/A, medium,,26, medium,194.3,83, medium,,,LOW,,N/A,High,unknown,20,LOW,261.85,N/A,High,,32, medium,unknown,,High,,39,High,unknown,,,140.32,, medium,209.42,N/A,,unknown,N/A,,,, medium,unknown,,LOW,,,LOW,,N/A,High,59.12,N/A,,313.09,N/A
3327,john doe,25,Male,KENYA,14-07-2020,50000,Yes,LOW,,98,LOW,unknown,16, medium,122.06,, medium,unknown,,LOW,270.51,N/A,LOW,129.64,42,,unknown,70,High,unknown,N/A,High,302.84,N/A,,39.45,N/A,High,unknown,N/A,High,unknown,N/A, medium,,N/A,,397.03,N/A,,284.48,,,,,LOW,,,,447.79,,High,124.88,98, medium,,36,LOW,unknown,,High,unknown,92,,,, medium,,, medium,225.66,,High,,11, medium,,,LOW,152.74,,LOW,unknown,11,High,89.56,,,unknown,52, medium,254.2,,,unknown,N/A,High,unknown,30,,,N/A,,unknown,49,High,unknown,N/A, medium,unknown,35,LOW,,, medium,333.16,94,High,79.8,,High,unknown,18,,unknown,,LOW,449.54,15,,,,,191.64,, medium,unknown,,High,430.2,3,,,26,LOW,,20,,,,,213.16,32, medium,,,LOW,unknown,39,LOW,,,High,,,High,209.42,,,161.02,N/A,,26.47,,LOW,,N/A,High,34.08,N/A,High,201.06,, medium,unknown,,LOW,,
9004,anna-jones,40,M,Nigeria,2021-01-05,100000,,LOW,unknown,,,,, medium,unknown,,High,unknown,, medium,unknown,,High,,42,,unknown,,,,N/A,,302.84,68,LOW,,, medium,unknown,,,320.3,,High,14.14,,LOW,unknown,,,284.48,, medium,unknown,18, medium,,95,LOW,447.79,, medium,,98, medium,,36,LOW,unknown,,High,,,,399.42,N/A,,unknown,23,LOW,225.66,,High,27.46,,High,,,High,,,LOW,unknown,,LOW,89.56,N/A,High,unknown,,High,unknown,,,,N/A,High,302.73,, medium,unknown,33, medium,,49,LOW,unknown,N/A,,418.01,,,,92,High,,,High,,,LOW,unknown,,LOW,unknown,,LOW,unknown,N/A, medium,unknown,, medium,191.64,,LOW,,N/A,LOW,430.2,N/A,,unknown,N/A,,unknown,,LOW,unknown,N/A,LOW,unknown,32,LOW,338.72,N/A,High,unknown,,LOW,333.7,60,,,51,LOW,209.42,,LOW,,93,,unknown,85,High,288.03,N/A,,unknown,N/A, medium,,,LOW,59.12,N/A,LOW,,
3931,john doe,30,M,KENYA,2021-01-05,50000,1,High,unknown,N/A,,,,,unknown,39,High,227.49,,LOW,,12,High,129.64,,LOW,409.05,,High,,N/A,,unknown,,High,39.45,89, medium,,72,LOW,320.3,,LOW,unknown,N/A,LOW,397.03,N/A,High,284.48,N/A,LOW,unknown,,,,, medium,unknown,,High,unknown,, medium,,N/A, medium,325.81,,LOW,unknown,N/A,High,unknown,N/A,LOW,,,High,,,,,N/A,,,N/A, medium,152.74,41,LOW,145.67,11, medium,,, medium,313.44,N/A,,254.2,,,62.12,,High,,,LOW,,,High,unknown,, medium,,N/A,,,N/A,,485.6,92,LOW,unknown,,High,79.8,N/A,High,,,High,unknown,,,unknown,N/A,High,unknown,,LOW,,26, medium,unknown,,High,,N/A, medium,unknown,,,,20,,261.85,94, medium,unknown,32,LOW,338.72,38,,,,High,,,,,,LOW,unknown,94,High,161.02,,High,unknown,N/A, medium,,N/A,LOW,,, medium,201.06,, medium,unknown,,High,,
8777,,,F,,2021-01-05,50000,Yes,High,,N/A,High,269.7,,,122.06,N/A, medium,227.49,,LOW,unknown,,LOW,unknown,,High,,,,,N/A,LOW,302.84,,High,,,LOW,139.35,,LOW,,,High,14.14,,LOW,397.03,67,LOW,,97, medium,unknown,N/A, medium,unknown,N/A, medium,,N/A,LOW,124.88,N/A, medium,unknown,N/A, medium,325.81,74,High,344.12,N/A,LOW,399.42,N/A,High,unknown,N/A,LOW,unknown,, medium,,N/A, medium,unknown,6, medium,,,LOW,145.67,11,,,19,LOW,unknown,N/A,,,, medium,unknown,85,,unknown,N/A, medium,,,,,,LOW,76.35,, medium,unknown,35, medium,485.6,,,,,LOW,unknown,10,High,unknown,18,,136.91,N/A,LOW,449.54,,High,332.26,,LOW,191.64,,LOW,194.3,N/A,LOW,unknown,3, medium,,, medium,,20,LOW,unknown,N/A,High,,32, medium,,N/A,LOW,,,,,, medium,140.32,51,High,209.42,94, medium,,,High,unknown,,High,288.03,97,LOW,unknown,,LOW,unknown,,,unknown,,,unknown,
1197,MICHAEL Brown,30,M,,,,No,LOW,133.6,, medium,269.7,N/A,LOW,,39,LOW,unknown,48,,unknown,N/A, medium,129.64,42, medium,,N/A,High,292.48,,,302.84,,LOW,,N/A,High,unknown,,,320.3,,LOW,,,LOW,,,,unknown,,,156.01,18,,215.0,,High,447.79,38, medium,unknown,,LOW,unknown,N/A, medium,,N/A,,344.12,,,,N/A,LOW,unknown,,,225.66,,High,27.46,,,,6, medium,152.74,,High,145.67,,,,N/A, medium,313.44,N/A,High,,, medium,unknown,,High,,,LOW,unknown,,,,,,,,,418.01,, medium,unknown,92,High,333.16,N/A,High,79.8,,,,, medium,136.91,69,High,unknown,N/A, medium,,,High,191.64,26,LOW,,,High,430.2,,LOW,,, medium,461.98,N/A,High,unknown,,LOW,unknown,N/A, medium,,,LOW,,N/A,LOW,,,LOW,140.32,,,209.42,,LOW,unknown,93,LOW,unknown,85,,288.03,,LOW,,,High,unknown,N/A, medium,,3, medium,unknown,89
8125,MICHAEL Brown,25,M,ghana ,14-07-2020,75k,,,133.6,,LOW,269.7,,High,,N/A,,227.49,,High,,N/A, medium,129.64,,,,70, medium,,N/A,LOW,302.84,, medium,unknown,89,LOW,,72, medium,,60,,14.14,7, medium,397.03,,LOW,unknown,, medium,156.01,,LOW,unknown,N/A,,,38,LOW,unknown,,High,unknown,, medium,325.81,N/A,LOW,,, medium,399.42,54,LOW,,,High,225.66,, medium,27.46,11, medium,46.11,N/A, medium,unknown,,High,145.67,N/A, medium,89.56,N/A,High,313.44,,LOW,254.2,N/A, medium,62.12,85,High,,,High,,, medium,unknown,, medium,unknown,N/A,,,N/A,LOW,,,High,unknown,94,LOW,,,,unknown,,High,unknown,,High,449.54,N/A,LOW,unknown,96, medium,191.64,, medium,194.3,83,,430.2,3, medium,,,LOW,unknown,,High,unknown,N/A,,,32,LOW,338.72,N/A,High,unknown,,High,,N/A,LOW,,N/A,LOW,209.42,N/A,High,unknown,, medium,26.47,,High,unknown,, medium,34.08,N/A,,unknown,N/A,LOW,59.12,3,High,unknown,N/A
2930,john doe,,Male,KENYA,2022/03/14,100000,1,LOW,133.6,,High,unknown,N/A,LOW,122.06,,,227.49,N/A,,270.51,12,LOW,129.64,, medium,unknown,,LOW,292.48,, medium,302.84,N/A,,39.45,,,unknown,,,,60, medium,unknown,,LOW,397.03,,,284.48,N/A,High,unknown,,,215.0,,High,,,High,124.88,98, medium,,36, medium,,, medium,344.12,N/A, medium,,54,,,N/A,High,,N/A,High,27.46,N/A,,,,High,unknown,,LOW,145.67,,,unknown,,,313.44,N/A,High,,74,High,unknown,,High,302.73,30, medium,,,High,unknown,49,High,,, medium,unknown,35,High,,N/A,High,unknown,94,High,,10, medium,unknown,, medium,136.91,69,LOW,,N/A,High,,,LOW,191.64,,LOW,194.3,83,High,430.2,,High,unknown,,LOW,461.98,N/A,LOW,261.85,,,unknown,32,,unknown,38,,,39,LOW,unknown,,LOW,,51, medium,209.42,N/A,LOW,161.02,N/A,High,,,LOW,288.03,97,LOW,,, medium,,97,,,,LOW,unknown,89
7287,anna-jones,30,F,KENYA,,N/A,Yes,,133.6,N/A,High,unknown,,High,,,High,unknown,,High,270.51,12, medium,,42,,,, medium,unknown,N/A,,,, medium,39.45,89,,139.35,,High,unknown,60,High,unknown,N/A, medium,,N/A,,284.48,, medium,unknown,N/A,High,,,LOW,,38,LOW,,,,,N/A, medium,,74, medium,,, medium,unknown,, medium,331.3,23, medium,unknown,,,unknown,,,46.11,,LOW,152.74,41,High,unknown,N/A,,unknown,,,313.44,52, medium,254.2,74, medium,unknown,85, medium,unknown,N/A,,,, medium,326.95,, medium,unknown,25,,,35,High,485.6,,High,333.16,94,LOW,unknown,N/A,High,20.75,,High,,,High,unknown,N/A,,,,LOW,,,High,,83,High,430.2,N/A,LOW,,,,unknown,,LOW,unknown,N/A, medium,unknown,,High,,N/A,High,,39, medium,,60, medium,,,LOW,unknown,,LOW,161.02,93, medium,,N/A, medium,unknown,N/A,,unknown,,,201.06,97, medium,unknown,,LOW,unknown,89
